time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1727242481810795304,0.042,0.0,0.0,0.0,0.0,0.0
1727242481810966348,0.05,0.0,0.0,0.0,0.0,0.0
1727242481827081595,0.058,0.0,0.0,0.0,0.0,0.0
1727242481843068653,0.066,0.0,0.0,0.0,0.0,0.0
1727242481859115217,0.082,0.0,0.0,0.0,0.0,0.0
1727242481871187842,0.09,0.0,0.0,0.0,0.0,0.0
1727242481887266462,0.106,0.0,0.0,0.0,0.0,0.0
1727242481903138641,0.114,0.0,0.0,0.0,0.0,0.0
1727242481910590746,0.114,0.0,0.0,0.0,0.0,0.0
1727242481919021042,0.122,0.0,0.0,0.0,0.0,0.0
1727242481943232835,0.13,0.0,0.0,0.0,0.0,0.0
1727242481951123902,0.138,0.0,0.0,0.0,0.0,0.0
1727242481979153137,0.146,0.0,0.0,0.0,0.0,0.0
1727242481986988520,0.154,0.0,0.0,0.0,0.0,0.0
1727242482007150422,0.162,0.0,0.0,0.0,0.0,0.0
1727242482011094200,0.162,0.0,0.0,0.0,0.0,0.0
1727242482018983498,0.17,0.0,0.0,0.0,0.0,0.0
1727242482031102330,0.178,0.0,0.0,0.0,0.0,0.0
1727242482047021286,0.186,0.0,0.0,0.0,0.0,0.0
1727242482079186836,0.194,0.0,0.0,0.0,0.0,0.0
1727242482110658268,0.194,0.0,0.0,0.0,0.0,0.0
1727242482175272679,0.202,0.0,0.0,0.0,0.0,0.0
1727242482210360401,0.202,0.0,0.0,0.0,0.0,0.0
1727242482235340251,0.21,0.0,0.0,0.0,0.0,0.0
1727242482267239469,0.218,0.0,0.0,0.0,0.0,0.0
1727242482310349039,0.218,0.0,0.0,0.0,0.0,0.0
1727242482327496077,0.226,0.0,0.0,0.0,0.0,0.0
1727242482375614835,0.234,0.0,0.0,0.0,0.0,0.0
1727242482391564211,0.242,0.0,0.0,0.0,0.0,0.0
1727242482407402547,0.25,0.0,0.0,0.0,0.0,0.0
1727242482410282289,0.25,0.0,0.0,0.0,0.0,0.0
1727242482423347272,0.258,0.0,0.0,0.0,0.0,0.0
1727242482439388593,0.265,0.0,0.0,0.0,0.0,0.0
1727242482451357628,0.273,0.0,0.0,0.0,0.0,0.0
1727242482503449134,0.281,0.0,0.0,0.0,0.0,0.0
1727242482511204089,0.281,0.0,0.0,0.0,0.0,0.0
1727242482610451846,0.281,0.0,0.0,0.0,0.0,0.0
1727242482710685632,0.281,0.0,0.0,0.0,0.0,0.0
1727242482810921360,0.281,0.0,0.0,0.0,0.0,0.0
1727242482895588770,0.273,0.0,0.0,0.0,0.0,0.0
1727242482910412117,0.273,0.0,0.0,0.0,0.0,0.0
1727242482911375232,0.265,0.0,0.0,0.0,0.0,0.0
1727242482927567189,0.258,0.0,0.0,0.0,0.0,0.0
1727242482947562637,0.242,0.0,0.0,0.0,0.0,0.0
1727242482955516858,0.234,0.0,0.0,0.0,0.0,0.0
1727242482975484347,0.226,0.0,0.0,0.0,0.0,0.0
1727242482995704095,0.218,0.0,0.0,0.0,0.0,0.0
1727242483010390190,0.218,0.0,0.0,0.0,0.0,0.0
1727242483031560097,0.21,0.0,0.0,0.0,0.0,0.0
1727242483043523750,0.202,0.0,0.0,0.0,0.0,0.0
1727242483051385917,0.194,0.0,0.0,0.0,0.0,0.0
1727242483087730071,0.186,0.0,0.0,0.0,0.0,0.0
1727242483099623684,0.178,0.0,0.0,0.0,0.0,0.0
1727242483110636497,0.178,0.0,0.0,0.0,0.0,0.0
1727242483119526620,0.17,0.0,0.0,0.0,0.0,0.0
1727242483127478223,0.162,0.0,0.0,0.0,0.0,0.0
1727242483147585109,0.154,0.0,0.0,0.0,0.0,0.0
1727242483179528527,0.146,0.0,0.0,0.0,0.0,0.0
1727242483210981840,0.146,0.0,0.0,0.0,0.0,0.0
1727242483303833085,0.138,0.0,0.0,0.0,0.0,0.0
1727242483310678156,0.138,0.0,0.0,0.0,0.0,0.0
1727242483395826397,0.13,0.0,0.0,0.0,0.0,0.0
1727242483410628614,0.13,0.0,0.0,0.0,0.0,0.0
1727242483423793510,0.122,0.0,0.0,0.0,0.0,0.0
1727242483459851223,0.114,0.0,0.0,0.0,0.0,0.0
1727242483511015843,0.114,0.0,0.0,0.0,0.0,0.0
1727242483519806267,0.106,0.0,0.0,0.0,0.0,0.0
1727242483571925816,0.098,0.0,0.0,0.0,0.0,0.0
1727242483604026926,0.09,0.0,0.0,0.0,0.0,0.0
1727242483610838423,0.09,0.0,0.0,0.0,0.0,0.0
1727242483647944389,0.082,0.0,0.0,0.0,0.0,0.0
1727242483692018089,0.074,0.0,0.0,0.0,0.0,0.0
1727242483707995963,0.066,0.0,0.0,0.0,0.0,0.0
1727242483711209949,0.066,0.0,0.0,0.0,0.0,0.0
1727242483739931203,0.058,0.0,0.0,0.0,0.0,0.0
1727242483810969903,0.058,0.0,0.0,0.0,0.0,0.0
1727242483823983008,0.05,0.0,0.0,0.0,0.0,0.0
1727242483840045835,0.042,0.0,0.0,0.0,0.0,0.0
1727242483911084395,0.042,0.0,0.0,0.0,0.0,0.0
1727242483935973255,0.035,0.0,0.0,0.0,0.0,0.0
1727242484011152210,0.035,0.0,0.0,0.0,0.0,0.0
1727242484110399918,0.035,0.0,0.0,0.0,0.0,0.0
1727242484210693561,0.035,0.0,0.0,0.0,0.0,0.0
1727242484310909415,0.035,0.0,0.0,0.0,0.0,0.0
1727242484411265049,0.035,0.0,0.0,0.0,0.0,0.0
1727242484464268212,0.027,0.0,0.0,0.0,0.0,0.0
1727242484508286218,0.019,0.0,0.0,0.0,0.0,0.0
1727242484510946814,0.019,0.0,0.0,0.0,0.0,0.0
1727242484548254233,0.011,0.0,0.0,0.0,0.0,0.0
1727242484560184414,0.003,0.0,0.0,0.0,0.0,0.0
1727242484576475700,-0.013,0.0,0.0,0.0,0.0,0.0
1727242484592115758,-0.021,0.0,0.0,0.0,0.0,0.0
1727242484604167260,-0.029,0.0,0.0,0.0,0.0,0.0
1727242484610807285,-0.029,0.0,0.0,0.0,0.0,0.0
1727242484620335028,-0.045,0.0,0.0,0.0,0.0,0.0
1727242484636242167,-0.053,0.0,0.0,0.0,0.0,0.0
1727242484652138783,-0.061,0.0,0.0,0.0,0.0,0.0
1727242484664203821,-0.069,0.0,0.0,0.0,0.0,0.0
1727242484684292123,-0.077,0.0,0.0,0.0,0.0,0.0
1727242484700279685,-0.085,0.0,0.0,0.0,0.0,0.0
1727242484711187255,-0.085,0.0,0.0,0.0,0.0,0.0
1727242484760358785,-0.093,0.0,0.0,0.0,0.0,0.0
1727242484800343691,-0.101,0.0,0.0,0.0,0.0,0.0
1727242484811086026,-0.101,0.0,0.0,0.0,0.0,0.0
1727242484812326018,-0.109,0.0,0.0,0.0,0.0,0.0
1727242484832340446,-0.117,0.0,0.0,0.0,0.0,0.0
1727242484844348710,-0.133,0.0,0.0,0.0,0.0,0.0
1727242484864415568,-0.149,0.0,0.0,0.0,0.0,0.0
1727242484872366896,-0.157,0.0,0.0,0.0,0.0,0.0
1727242484892306601,-0.173,0.0,0.0,0.0,0.0,0.0
1727242484908426750,-0.181,0.0,0.0,0.0,0.0,0.0
1727242484910344613,-0.181,0.0,0.0,0.0,0.0,0.0
1727242484924331583,-0.188,0.0,0.0,0.0,0.0,0.0
1727242484936372521,-0.204,0.0,0.0,0.0,0.0,0.0
1727242484952421369,-0.212,0.0,0.0,0.0,0.0,0.0
1727242484972633608,-0.228,0.0,0.0,0.0,0.0,0.0
1727242484984458687,-0.244,0.0,0.0,0.0,0.0,0.0
1727242485000375163,-0.26,0.0,0.0,0.0,0.0,0.0
1727242485011087910,-0.26,0.0,0.0,0.0,0.0,0.0
1727242485020392798,-0.268,0.0,0.0,0.0,0.0,0.0
1727242485028490857,-0.276,0.0,0.0,0.0,0.0,0.0
1727242485080547892,-0.284,0.0,0.0,0.0,0.0,0.0
1727242485110997532,-0.284,0.0,0.0,0.0,0.0,0.0
1727242485188638951,-0.292,0.0,0.0,0.0,0.0,0.0
1727242485210813101,-0.292,0.0,0.0,0.0,0.0,0.0
1727242485311094024,-0.292,0.0,0.0,0.0,0.0,0.0
1727242485411274022,-0.292,0.0,0.0,0.0,0.0,0.0
1727242485510484525,-0.292,0.0,0.0,0.0,0.0,0.0
1727242485610821456,-0.292,0.0,0.0,0.0,0.0,0.0
1727242485710936746,-0.292,0.0,0.0,0.0,0.0,0.0
1727242485811207310,-0.292,0.0,0.0,0.0,0.0,0.0
1727242485910572231,-0.292,0.0,0.0,0.0,0.0,0.0
1727242486010822759,-0.292,0.0,0.0,0.0,0.0,0.0
1727242486111124891,-0.292,0.0,0.0,0.0,0.0,0.0
1727242486211304257,-0.292,0.0,0.0,0.0,0.0,0.0
1727242486310813156,-0.292,0.0,0.0,0.0,0.0,0.0
1727242486411056936,-0.292,0.0,0.0,0.0,0.0,0.0
1727242486511358622,-0.292,0.0,0.0,0.0,0.0,0.0
1727242486610550510,-0.292,0.0,0.0,0.0,0.0,0.0
1727242486710771517,-0.292,0.0,0.0,0.0,0.0,0.0
1727242486810958389,-0.292,0.0,0.0,0.0,0.0,0.0
1727242486911298485,-0.292,0.0,0.0,0.0,0.0,0.0
1727242487011284278,-0.292,0.0,0.0,0.0,0.0,0.0
1727242487045222517,-0.284,0.0,0.0,0.0,0.0,0.0
1727242487111373301,-0.284,0.0,0.0,0.0,0.0,0.0
1727242487137242603,-0.276,0.0,0.0,0.0,0.0,0.0
1727242487210580426,-0.276,0.0,0.0,0.0,0.0,0.0
1727242487310783204,-0.276,0.0,0.0,0.0,0.0,0.0
1727242487411015924,-0.276,0.0,0.0,0.0,0.0,0.0
1727242487511424736,-0.276,0.0,0.0,0.0,0.0,0.0
1727242487610652803,-0.276,0.0,0.0,0.0,0.0,0.0
1727242487710858310,-0.276,0.0,0.0,0.0,0.0,0.0
1727242487811149402,-0.276,0.0,0.0,0.0,0.0,0.0
1727242487910496719,-0.276,0.0,0.0,0.0,0.0,0.0
1727242487921792090,-0.268,0.0,0.0,0.0,0.0,0.0
1727242488010869133,-0.268,0.0,0.0,0.0,0.0,0.0
1727242488110713395,-0.268,0.0,0.0,0.0,0.0,0.0
1727242488211222558,-0.268,0.0,0.0,0.0,0.0,0.0
1727242488293726597,-0.26,0.0,0.0,0.0,0.0,0.0
1727242488310811111,-0.26,0.0,0.0,0.0,0.0,0.0
1727242488410834474,-0.26,0.0,0.0,0.0,0.0,0.0
1727242488469782297,-0.252,0.0,0.0,0.0,0.0,0.0
1727242488510878868,-0.252,0.0,0.0,0.0,0.0,0.0
1727242488533704118,-0.244,0.0,0.0,0.0,0.0,0.0
1727242488569823070,-0.236,0.0,0.0,0.0,0.0,0.0
1727242488610484329,-0.236,0.0,0.0,0.0,0.0,0.0
1727242488669989736,-0.228,0.0,0.0,0.0,0.0,0.0
1727242488701944869,-0.22,0.0,0.0,0.0,0.0,0.0
1727242488710927852,-0.22,0.0,0.0,0.0,0.0,0.0
1727242488717754549,-0.212,0.0,0.0,0.0,0.0,0.0
1727242488753871281,-0.204,0.0,0.0,0.0,0.0,0.0
1727242488805960584,-0.196,0.0,0.0,0.0,0.0,0.0
1727242488810403149,-0.196,0.0,0.0,0.0,0.0,0.0
1727242488845852709,-0.188,0.0,0.0,0.0,0.0,0.0
1727242488866189894,-0.181,0.0,0.0,0.0,0.0,0.0
1727242488894079086,-0.173,0.0,0.0,0.0,0.0,0.0
1727242488910878748,-0.173,0.0,0.0,0.0,0.0,0.0
1727242489002018005,-0.165,0.0,0.0,0.0,0.0,0.0
1727242489010503596,-0.165,0.0,0.0,0.0,0.0,0.0
1727242489111019679,-0.165,0.0,0.0,0.0,0.0,0.0
1727242489211326941,-0.165,0.0,0.0,0.0,0.0,0.0
1727242489310567755,-0.165,0.0,0.0,0.0,0.0,0.0
1727242489410931226,-0.165,0.0,0.0,0.0,0.0,0.0
1727242489511327030,-0.165,0.0,0.0,0.0,0.0,0.0
1727242489610432331,-0.165,0.0,0.0,0.0,0.0,0.0
1727242489710876536,-0.165,0.0,0.0,0.0,0.0,0.0
1727242489810945131,-0.165,0.0,0.0,0.0,0.0,0.0
1727242489911253901,-0.165,0.0,0.0,0.0,0.0,0.0
1727242490010496077,-0.165,0.0,0.0,0.0,0.0,0.0
1727242490110852895,-0.165,0.0,0.0,0.0,0.0,0.0
1727242490211194314,-0.165,0.0,0.0,0.0,0.0,0.0
1727242490311424980,-0.165,0.0,0.0,0.0,0.0,0.0
1727242490410628646,-0.165,0.0,0.0,0.0,0.0,0.0
1727242490510900675,-0.165,0.0,0.0,0.0,0.0,0.0
1727242490611120909,-0.165,0.0,0.0,0.0,0.0,0.0
1727242490710411965,-0.165,0.0,0.0,0.0,0.0,0.0
1727242490810747761,-0.165,0.0,0.0,0.0,0.0,0.0
1727242490911001565,-0.165,0.0,0.0,0.0,0.0,0.0
1727242491011320276,-0.165,0.0,0.0,0.0,0.0,0.0
1727242491110821292,-0.165,0.0,0.0,0.0,0.0,0.0
1727242491110828005,-0.157,0.0,0.0,0.0,0.0,0.0
1727242491210876223,-0.157,0.0,0.0,0.0,0.0,0.0
1727242491311368418,-0.157,0.0,0.0,0.0,0.0,0.0
1727242491410644856,-0.157,0.0,0.0,0.0,0.0,0.0
1727242491510786103,-0.157,0.0,0.0,0.0,0.0,0.0
1727242491611144288,-0.157,0.0,0.0,0.0,0.0,0.0
1727242491711302623,-0.157,0.0,0.0,0.0,0.0,0.0
1727242491810568792,-0.157,0.0,0.0,0.0,0.0,0.0
1727242491910923111,-0.157,0.0,0.0,0.0,0.0,0.0
1727242492011168865,-0.157,0.0,0.0,0.0,0.0,0.0
1727242492111424463,-0.157,0.0,0.0,0.0,0.0,0.0
1727242492210715006,-0.157,0.0,0.0,0.0,0.0,0.0
1727242492310401875,-0.157,0.0,0.0,0.0,0.0,0.0
1727242492410506420,-0.157,0.0,0.0,0.0,0.0,0.0
1727242492510817316,-0.157,0.0,0.0,0.0,0.0,0.0
1727242492611000941,-0.157,0.0,0.0,0.0,0.0,0.0
1727242492711423077,-0.157,0.0,0.0,0.0,0.0,0.0
1727242492810664387,-0.157,0.0,0.0,0.0,0.0,0.0
1727242492910935613,-0.157,0.0,0.0,0.0,0.0,0.0
1727242493011159413,-0.157,0.0,0.0,0.0,0.0,0.0
1727242493079796888,-0.149,0.0,0.0,0.0,0.0,0.0
1727242493110901231,-0.149,0.0,0.0,0.0,0.0,0.0
1727242493195702042,-0.141,0.0,0.0,0.0,0.0,0.0
1727242493210921222,-0.141,0.0,0.0,0.0,0.0,0.0
1727242493310764618,-0.141,0.0,0.0,0.0,0.0,0.0
1727242493315532833,-0.133,0.0,0.0,0.0,0.0,0.0
1727242493410878901,-0.133,0.0,0.0,0.0,0.0,0.0
1727242493463960821,-0.125,0.0,0.0,0.0,0.0,0.0
1727242493511074365,-0.125,0.0,0.0,0.0,0.0,0.0
1727242493527924058,-0.117,0.0,0.0,0.0,0.0,0.0
1727242493610755015,-0.117,0.0,0.0,0.0,0.0,0.0
1727242493635857346,-0.109,0.0,0.0,0.0,0.0,0.0
1727242493711164263,-0.109,0.0,0.0,0.0,0.0,0.0
1727242493811324346,-0.109,0.0,0.0,0.0,0.0,0.0
1727242493910585031,-0.109,0.0,0.0,0.0,0.0,0.0
1727242494010792520,-0.109,0.0,0.0,0.0,0.0,0.0
1727242494111161982,-0.109,0.0,0.0,0.0,0.0,0.0
1727242494211537106,-0.109,0.0,0.0,0.0,0.0,0.0
1727242494310625322,-0.109,0.0,0.0,0.0,0.0,0.0
1727242494410859201,-0.109,0.0,0.0,0.0,0.0,0.0
1727242494511137275,-0.109,0.0,0.0,0.0,0.0,0.0
1727242494611504976,-0.109,0.0,0.0,0.0,0.0,0.0
1727242494710701464,-0.109,0.0,0.0,0.0,0.0,0.0
1727242494811238808,-0.109,0.0,0.0,0.0,0.0,0.0
1727242494911408444,-0.109,0.0,0.0,0.0,0.0,0.0
1727242495010621727,-0.109,0.0,0.0,0.0,0.0,0.0
1727242495110767179,-0.109,0.0,0.0,0.0,0.0,0.0
1727242495210998045,-0.109,0.0,0.0,0.0,0.0,0.0
1727242495311327286,-0.109,0.0,0.0,0.0,0.0,0.0
1727242495410533113,-0.109,0.0,0.0,0.0,0.0,0.0
1727242495510805403,-0.109,0.0,0.0,0.0,0.0,0.0
1727242495611059001,-0.109,0.0,0.0,0.0,0.0,0.0
1727242495711423630,-0.109,0.0,0.0,0.0,0.0,0.0
1727242495810601974,-0.109,0.0,0.0,0.0,0.0,0.0
1727242495910849946,-0.109,0.0,0.0,0.0,0.0,0.0
1727242496011127218,-0.109,0.0,0.0,0.0,0.0,0.0
1727242496111320118,-0.109,0.0,0.0,0.0,0.0,0.0
1727242496210547351,-0.109,0.0,0.0,0.0,0.0,0.0
1727242496310809041,-0.109,0.0,0.0,0.0,0.0,0.0
1727242496411007096,-0.109,0.0,0.0,0.0,0.0,0.0
1727242496511379836,-0.109,0.0,0.0,0.0,0.0,0.0
1727242496610554608,-0.109,0.0,0.0,0.0,0.0,0.0
1727242496710703381,-0.109,0.0,0.0,0.0,0.0,0.0
1727242496810986620,-0.109,0.0,0.0,0.0,0.0,0.0
1727242496911296944,-0.109,0.0,0.0,0.0,0.0,0.0
1727242497010457069,-0.109,0.0,0.0,0.0,0.0,0.0
1727242497110657856,-0.109,0.0,0.0,0.0,0.0,0.0
1727242497209131323,-0.117,0.0,0.0,0.0,0.0,0.0
1727242497210923714,-0.117,0.0,0.0,0.0,0.0,0.0
1727242497311196345,-0.117,0.0,0.0,0.0,0.0,0.0
1727242497377129797,-0.125,0.0,0.0,0.0,0.0,0.0
1727242497410579183,-0.125,0.0,0.0,0.0,0.0,0.0
1727242497461214453,-0.133,0.0,0.0,0.0,0.0,0.0
1727242497510588365,-0.133,0.0,0.0,0.0,0.0,0.0
1727242497545421288,-0.141,0.0,0.0,0.0,0.0,0.0
1727242497610454970,-0.141,0.0,0.0,0.0,0.0,0.0
1727242497657488324,-0.149,0.0,0.0,0.0,0.0,0.0
1727242497710402547,-0.149,0.0,0.0,0.0,0.0,0.0
1727242497717319057,-0.157,0.0,0.0,0.0,0.0,0.0
1727242497765537130,-0.165,0.0,0.0,0.0,0.0,0.0
1727242497793555075,-0.173,0.0,0.0,0.0,0.0,0.0
1727242497811292485,-0.173,0.0,0.0,0.0,0.0,0.0
1727242497841331386,-0.181,0.0,0.0,0.0,0.0,0.0
1727242497873507616,-0.188,0.0,0.0,0.0,0.0,0.0
1727242497910403430,-0.188,0.0,0.0,0.0,0.0,0.0
1727242497933553902,-0.196,0.0,0.0,0.0,0.0,0.0
1727242497949254443,-0.204,0.0,0.0,0.0,0.0,0.0
1727242498001427306,-0.212,0.0,0.0,0.0,0.0,0.0
1727242498011324027,-0.212,0.0,0.0,0.0,0.0,0.0
1727242498017435289,-0.22,0.0,0.0,0.0,0.0,0.0
1727242498029355683,-0.228,0.0,0.0,0.0,0.0,0.0
1727242498061567422,-0.236,0.0,0.0,0.0,0.0,0.0
1727242498105519689,-0.244,0.0,0.0,0.0,0.0,0.0
1727242498110877908,-0.244,0.0,0.0,0.0,0.0,0.0
1727242498121351708,-0.26,0.0,0.0,0.0,0.0,0.0
1727242498137362695,-0.268,0.0,0.0,0.0,0.0,0.0
1727242498153442633,-0.276,0.0,0.0,0.0,0.0,0.0
1727242498185486481,-0.284,0.0,0.0,0.0,0.0,0.0
1727242498210510996,-0.284,0.0,0.0,0.0,0.0,0.0
1727242498217385339,-0.292,0.0,0.0,0.0,0.0,0.0
1727242498233414081,-0.3,0.0,0.0,0.0,0.0,0.0
1727242498249406554,-0.308,0.0,0.0,0.0,0.0,0.0
1727242498261384593,-0.316,0.0,0.0,0.0,0.0,0.0
1727242498277382857,-0.324,0.0,0.0,0.0,0.0,0.0
1727242498293422740,-0.34,0.0,0.0,0.0,0.0,0.0
1727242498311330142,-0.34,0.0,0.0,0.0,0.0,0.0
1727242498317377630,-0.348,0.0,0.0,0.0,0.0,0.0
1727242498329428008,-0.356,0.0,0.0,0.0,0.0,0.0
1727242498349427519,-0.364,0.0,0.0,0.0,0.0,0.0
1727242498357478414,-0.372,0.0,0.0,0.0,0.0,0.0
1727242498409589766,-0.38,0.0,0.0,0.0,0.0,0.0
1727242498410336407,-0.38,0.0,0.0,0.0,0.0,0.0
1727242498433593669,-0.388,0.0,0.0,0.0,0.0,0.0
1727242498465622602,-0.396,0.0,0.0,0.0,0.0,0.0
1727242498477569258,-0.404,0.0,0.0,0.0,0.0,0.0
1727242498493775351,-0.412,0.0,0.0,0.0,0.0,0.0
1727242498510517556,-0.412,0.0,0.0,0.0,0.0,0.0
1727242498533688702,-0.419,0.0,0.0,0.0,0.0,0.0
1727242498545537956,-0.427,0.0,0.0,0.0,0.0,0.0
1727242498581545541,-0.435,0.0,0.0,0.0,0.0,0.0
1727242498610644975,-0.435,0.0,0.0,0.0,0.0,0.0
1727242498617551807,-0.443,0.0,0.0,0.0,0.0,0.0
1727242498625493845,-0.451,0.0,0.0,0.0,0.0,0.0
1727242498645566364,-0.467,0.0,0.0,0.0,0.0,0.0
1727242498657525964,-0.483,0.0,0.0,0.0,0.0,0.0
1727242498677722732,-0.491,0.0,0.0,0.0,0.0,0.0
1727242498685560153,-0.499,0.0,0.0,0.0,0.0,0.0
1727242498705630175,-0.507,0.0,0.0,0.0,0.0,0.0
1727242498710506015,-0.507,0.0,0.0,0.0,0.0,0.0
1727242498737744520,-0.515,0.0,0.0,0.0,0.0,0.0
1727242498753675772,-0.523,0.0,0.0,0.0,0.0,0.0
1727242498765593949,-0.539,0.0,0.0,0.0,0.0,0.0
1727242498781634459,-0.547,0.0,0.0,0.0,0.0,0.0
1727242498797632076,-0.555,0.0,0.0,0.0,0.0,0.0
1727242498810346483,-0.555,0.0,0.0,0.0,0.0,0.0
1727242498833750356,-0.563,0.0,0.0,0.0,0.0,0.0
1727242498877706754,-0.571,0.0,0.0,0.0,0.0,0.0
1727242498909776040,-0.579,0.0,0.0,0.0,0.0,0.0
1727242498910406875,-0.579,0.0,0.0,0.0,0.0,0.0
1727242498981864393,-0.587,0.0,0.0,0.0,0.0,0.0
1727242499010627757,-0.587,0.0,0.0,0.0,0.0,0.0
1727242499085790870,-0.595,0.0,0.0,0.0,0.0,0.0
1727242499111306052,-0.595,0.0,0.0,0.0,0.0,0.0
1727242499181809644,-0.603,0.0,0.0,0.0,0.0,0.0
1727242499189729864,-0.611,0.0,0.0,0.0,0.0,0.0
1727242499209869298,-0.619,0.0,0.0,0.0,0.0,0.0
1727242499210294639,-0.619,0.0,0.0,0.0,0.0,0.0
1727242499285882096,-0.627,0.0,0.0,0.0,0.0,0.0
1727242499311134452,-0.627,0.0,0.0,0.0,0.0,0.0
1727242499329979492,-0.635,0.0,0.0,0.0,0.0,0.0
1727242499411060317,-0.635,0.0,0.0,0.0,0.0,0.0
1727242499429901617,-0.642,0.0,0.0,0.0,0.0,0.0
1727242499509981927,-0.65,0.0,0.0,0.0,0.0,0.0
1727242499510634711,-0.65,0.0,0.0,0.0,0.0,0.0
1727242499611458929,-0.65,0.0,0.0,0.0,0.0,0.0
1727242499711295394,-0.65,0.0,0.0,0.0,0.0,0.0
1727242499810431543,-0.65,0.0,0.0,0.0,0.0,0.0
1727242499911252147,-0.65,0.0,0.0,0.0,0.0,0.0
1727242499930250799,-0.642,0.0,0.0,0.0,0.0,0.0
1727242500006084805,-0.635,0.0,0.0,0.0,0.0,0.0
1727242500010426236,-0.635,0.0,0.0,0.0,0.0,0.0
1727242500038120020,-0.627,0.0,0.0,0.0,0.0,0.0
1727242500111211744,-0.627,0.0,0.0,0.0,0.0,0.0
1727242500122094535,-0.619,0.0,0.0,0.0,0.0,0.0
1727242500211305335,-0.619,0.0,0.0,0.0,0.0,0.0
1727242500230365453,-0.611,0.0,0.0,0.0,0.0,0.0
1727242500294294590,-0.603,0.0,0.0,0.0,0.0,0.0
1727242500311168398,-0.603,0.0,0.0,0.0,0.0,0.0
1727242500386312344,-0.595,0.0,0.0,0.0,0.0,0.0
1727242500411209852,-0.595,0.0,0.0,0.0,0.0,0.0
1727242500510406841,-0.595,0.0,0.0,0.0,0.0,0.0
1727242500546402439,-0.587,0.0,0.0,0.0,0.0,0.0
1727242500610909781,-0.587,0.0,0.0,0.0,0.0,0.0
1727242500710454279,-0.587,0.0,0.0,0.0,0.0,0.0
1727242500810710130,-0.587,0.0,0.0,0.0,0.0,0.0
1727242500910952360,-0.587,0.0,0.0,0.0,0.0,0.0
1727242501011406251,-0.587,0.0,0.0,0.0,0.0,0.0
1727242501110541573,-0.587,0.0,0.0,0.0,0.0,0.0
1727242501210902287,-0.587,0.0,0.0,0.0,0.0,0.0
1727242501311080778,-0.587,0.0,0.0,0.0,0.0,0.0
1727242501411568030,-0.587,0.0,0.0,0.0,0.0,0.0
1727242501510767040,-0.587,0.0,0.0,0.0,0.0,0.0
1727242501610957538,-0.587,0.0,0.0,0.0,0.0,0.0
1727242501711350922,-0.587,0.0,0.0,0.0,0.0,0.0
1727242501810559367,-0.587,0.0,0.0,0.0,0.0,0.0
1727242501910850605,-0.587,0.0,0.0,0.0,0.0,0.0
1727242502011065422,-0.587,0.0,0.0,0.0,0.0,0.0
1727242502034897574,-0.579,0.0,0.0,0.0,0.0,0.0
1727242502094961529,-0.571,0.0,0.0,0.0,0.0,0.0
1727242502111137828,-0.571,0.0,0.0,0.0,0.0,0.0
1727242502175081428,-0.563,0.0,0.0,0.0,0.0,0.0
1727242502211457819,-0.563,0.0,0.0,0.0,0.0,0.0
1727242502235009090,-0.555,0.0,0.0,0.0,0.0,0.0
1727242502311318919,-0.555,0.0,0.0,0.0,0.0,0.0
1727242502363094268,-0.547,0.0,0.0,0.0,0.0,0.0
1727242502411227498,-0.547,0.0,0.0,0.0,0.0,0.0
1727242502467144504,-0.539,0.0,0.0,0.0,0.0,0.0
1727242502511264613,-0.539,0.0,0.0,0.0,0.0,0.0
1727242502583092059,-0.531,0.0,0.0,0.0,0.0,0.0
1727242502611372746,-0.531,0.0,0.0,0.0,0.0,0.0
1727242502687210213,-0.523,0.0,0.0,0.0,0.0,0.0
1727242502711447229,-0.523,0.0,0.0,0.0,0.0,0.0
1727242502763250913,-0.515,0.0,0.0,0.0,0.0,0.0
1727242502811313414,-0.515,0.0,0.0,0.0,0.0,0.0
1727242502819170849,-0.507,0.0,0.0,0.0,0.0,0.0
1727242502851290527,-0.499,0.0,0.0,0.0,0.0,0.0
1727242502867324119,-0.491,0.0,0.0,0.0,0.0,0.0
1727242502911586506,-0.491,0.0,0.0,0.0,0.0,0.0
1727242502931388662,-0.483,0.0,0.0,0.0,0.0,0.0
1727242502991253728,-0.475,0.0,0.0,0.0,0.0,0.0
1727242503011195958,-0.475,0.0,0.0,0.0,0.0,0.0
1727242503011383807,-0.467,0.0,0.0,0.0,0.0,0.0
1727242503035278519,-0.459,0.0,0.0,0.0,0.0,0.0
1727242503087382086,-0.451,0.0,0.0,0.0,0.0,0.0
1727242503110674849,-0.451,0.0,0.0,0.0,0.0,0.0
1727242503195278519,-0.443,0.0,0.0,0.0,0.0,0.0
1727242503211305156,-0.443,0.0,0.0,0.0,0.0,0.0
1727242503303413830,-0.435,0.0,0.0,0.0,0.0,0.0
1727242503311206989,-0.435,0.0,0.0,0.0,0.0,0.0
1727242503410596367,-0.435,0.0,0.0,0.0,0.0,0.0
1727242503510457800,-0.435,0.0,0.0,0.0,0.0,0.0
1727242503603628946,-0.427,0.0,0.0,0.0,0.0,0.0
1727242503610990823,-0.427,0.0,0.0,0.0,0.0,0.0
1727242503710663364,-0.427,0.0,0.0,0.0,0.0,0.0
1727242503711417699,-0.419,0.0,0.0,0.0,0.0,0.0
